iter, cost
1666,0.000264521
1667,0.00026452
1668,0.00026452
1669,0.00026452
1670,0.00026452
1671,0.00026452
1672,0.00026452
1673,0.00026452
1674,0.00026452
1675,0.00026452
1676,0.00026452
1677,0.00026452
1678,0.000264519
1679,0.000264519
1680,0.000264519
1681,0.000264519
1682,0.000264519
1683,0.000264519
1684,0.000264519
1685,0.000264519
1686,0.000264519
1687,0.000264519
1688,0.000264519
1689,0.000264519
1690,0.000264518
1691,0.000264518
1692,0.000264518
1693,0.000264518
1694,0.000264518
1695,0.000264518
1696,0.000264518
1697,0.000264518
1698,0.000264518
1699,0.000264518
1700,0.000264518
1701,0.000264518
1702,0.000264517
1703,0.000264517
1704,0.000264517
1705,0.000264517
1706,0.000264517
1707,0.000264517
1708,0.000264517
1709,0.000264517
1710,0.000264517
1711,0.000264517
1712,0.000264517
1713,0.000264517
1714,0.000264517
1715,0.000264516
1716,0.000264516
1717,0.000264516
1718,0.000264516
1719,0.000264516
1720,0.000264516
1721,0.000264516
1722,0.000264516
1723,0.000264516
1724,0.000264516
1725,0.000264516
1726,0.000264516
1727,0.000264516
1728,0.000264515
1729,0.000264515
1730,0.000264515
1731,0.000264515
1732,0.000264515
1733,0.000264515
1734,0.000264515
1735,0.000264515
1736,0.000264515
1737,0.000264515
1738,0.000264515
1739,0.000264515
1740,0.000264515
1741,0.000264515
1742,0.000264514
1743,0.000264514
1744,0.000264514
1745,0.000264514
1746,0.000264514
1747,0.000264514
1748,0.000264514
1749,0.000264514
1750,0.000264514
1751,0.000264514
1752,0.000264514
1753,0.000264514
1754,0.000264514
1755,0.000264514
1756,0.000264514
1757,0.000264513
1758,0.000264513
1759,0.000264513
1760,0.000264513
1761,0.000264513
1762,0.000264513
1763,0.000264513
1764,0.000264513
1765,0.000264513
1766,0.000264513
1767,0.000264513
1768,0.000264513
1769,0.000264513
1770,0.000264513
1771,0.000264513
1772,0.000264512
1773,0.000264512
1774,0.000264512
1775,0.000264512
1776,0.000264512
1777,0.000264512
1778,0.000264512
1779,0.000264512
1780,0.000264512
1781,0.000264512
1782,0.000264512
1783,0.000264512
1784,0.000264512
1785,0.000264512
1786,0.000264512
1787,0.000264512
1788,0.000264512
1789,0.000264511
1790,0.000264511
1791,0.000264511
1792,0.000264511
1793,0.000264511
1794,0.000264511
1795,0.000264511
1796,0.000264511
1797,0.000264511
1798,0.000264511
1799,0.000264511
1800,0.000264511
1801,0.000264511
1802,0.000264511
1803,0.000264511
1804,0.000264511
1805,0.000264511
1806,0.00026451
1807,0.00026451
1808,0.00026451
1809,0.00026451
1810,0.00026451
1811,0.00026451
1812,0.00026451
1813,0.00026451
1814,0.00026451
1815,0.00026451
1816,0.00026451
1817,0.00026451
1818,0.00026451
1819,0.00026451
1820,0.00026451
1821,0.00026451
1822,0.00026451
1823,0.00026451
1824,0.00026451
1825,0.00026451
1826,0.000264509
1827,0.000264509
1828,0.000264509
1829,0.000264509
1830,0.000264509
1831,0.000264509
1832,0.000264509
1833,0.000264509
1834,0.000264509
1835,0.000264509
1836,0.000264509
1837,0.000264509
1838,0.000264509
1839,0.000264509
1840,0.000264509
1841,0.000264509
1842,0.000264509
1843,0.000264509
1844,0.000264509
1845,0.000264509
1846,0.000264509
1847,0.000264508
1848,0.000264508
1849,0.000264508
1850,0.000264508
1851,0.000264508
1852,0.000264508
1853,0.000264508
1854,0.000264508
1855,0.000264508
1856,0.000264508
1857,0.000264508
1858,0.000264508
1859,0.000264508
1860,0.000264508
1861,0.000264508
1862,0.000264508
1863,0.000264508
1864,0.000264508
1865,0.000264508
1866,0.000264508
1867,0.000264508
1868,0.000264508
1869,0.000264508
1870,0.000264508
1871,0.000264508
1872,0.000264507
1873,0.000264507
1874,0.000264507
1875,0.000264507
1876,0.000264507
1877,0.000264507
1878,0.000264507
1879,0.000264507
1880,0.000264507
1881,0.000264507
1882,0.000264507
1883,0.000264507
1884,0.000264507
1885,0.000264507
1886,0.000264507
1887,0.000264507
1888,0.000264507
1889,0.000264507
1890,0.000264507
1891,0.000264507
1892,0.000264507
1893,0.000264507
1894,0.000264507
1895,0.000264507
1896,0.000264507
1897,0.000264507
1898,0.000264507
1899,0.000264507
1900,0.000264507
1901,0.000264506
1902,0.000264506
1903,0.000264506
1904,0.000264506
1905,0.000264506
1906,0.000264506
1907,0.000264506
1908,0.000264506
1909,0.000264506
1910,0.000264506
1911,0.000264506
1912,0.000264506
1913,0.000264506
1914,0.000264506
1915,0.000264506
1916,0.000264506
1917,0.000264506
1918,0.000264506
1919,0.000264506
1920,0.000264506
1921,0.000264506
1922,0.000264506
1923,0.000264506
1924,0.000264506
1925,0.000264506
1926,0.000264506
1927,0.000264506
1928,0.000264506
1929,0.000264506
1930,0.000264506
1931,0.000264506
1932,0.000264506
1933,0.000264506
1934,0.000264506
1935,0.000264506
1936,0.000264506
1937,0.000264506
1938,0.000264506
1939,0.000264506
1940,0.000264505
1941,0.000264505
1942,0.000264505
1943,0.000264505
1944,0.000264505
1945,0.000264505
1946,0.000264505
1947,0.000264505
1948,0.000264505
1949,0.000264505
1950,0.000264505
1951,0.000264505
1952,0.000264505
1953,0.000264505
1954,0.000264505
1955,0.000264505
1956,0.000264505
1957,0.000264505
1958,0.000264505
1959,0.000264505
1960,0.000264505
1961,0.000264505
1962,0.000264505
1963,0.000264505
1964,0.000264505
1965,0.000264505
1966,0.000264505
1967,0.000264505
1968,0.000264505
1969,0.000264505
1970,0.000264505
1971,0.000264505
1972,0.000264505
1973,0.000264505
1974,0.000264505
1975,0.000264505
1976,0.000264505
1977,0.000264505
1978,0.000264505
1979,0.000264505
1980,0.000264505
1981,0.000264505
1982,0.000264505
1983,0.000264505
1984,0.000264505
1985,0.000264505
1986,0.000264505
1987,0.000264505
1988,0.000264505
1989,0.000264505
1990,0.000264505
1991,0.000264505
1992,0.000264505
1993,0.000264505
1994,0.000264505
1995,0.000264505
1996,0.000264505
1997,0.000264505
1998,0.000264505
1999,0.000264505
2000,0.000264505
2001,0.000264505
2002,0.000264505
2003,0.000264505
2004,0.000264505
2005,0.000264505
2006,0.000264505
2007,0.000264505
2008,0.000264505
2009,0.000264505
2010,0.000264505
2011,0.000264505
2012,0.000264505
2013,0.000264505
2014,0.000264505
2015,0.000264505
2016,0.000264505
2017,0.000264505
2018,0.000264505
2019,0.000264505
2020,0.000264505
2021,0.000264505
2022,0.000264505
2023,0.000264505
2024,0.000264505
2025,0.000264505
2026,0.000264505
2027,0.000264505
2028,0.000264505
2029,0.000264505
2030,0.000264505
2031,0.000264505
2032,0.000264505
2033,0.000264505
2034,0.000264505
2035,0.000264505
2036,0.000264505
2037,0.000264505
2038,0.000264505
2039,0.000264505
2040,0.000264505
2041,0.000264505
2042,0.000264505
2043,0.000264505
2044,0.000264505
2045,0.000264505
2046,0.000264505
2047,0.000264505
2048,0.000264505
2049,0.000264505
2050,0.000264505
2051,0.000264505
2052,0.000264505
2053,0.000264505
2054,0.000264505
2055,0.000264505
2056,0.000264505
2057,0.000264505
2058,0.000264505
2059,0.000264505
2060,0.000264505
2061,0.000264505
2062,0.000264505
2063,0.000264505
2064,0.000264505
2065,0.000264505
2066,0.000264505
2067,0.000264505
2068,0.000264505
2069,0.000264505
2070,0.000264505
2071,0.000264505
2072,0.000264505
2073,0.000264505
2074,0.000264505
2075,0.000264505
2076,0.000264505
2077,0.000264505
2078,0.000264505
2079,0.000264505
2080,0.000264505
2081,0.000264505
2082,0.000264505
2083,0.000264505
2084,0.000264505
2085,0.000264505
2086,0.000264505
2087,0.000264505
2088,0.000264505
2089,0.000264505
2090,0.000264505
2091,0.000264505
2092,0.000264505
2093,0.000264505
2094,0.000264505
2095,0.000264505
2096,0.000264505
2097,0.000264505
2098,0.000264505
2099,0.000264505
2100,0.000264505
2101,0.000264505
2102,0.000264505
2103,0.000264505
2104,0.000264505
2105,0.000264505
2106,0.000264505
2107,0.000264506
2108,0.000264506
2109,0.000264506
2110,0.000264506
2111,0.000264506
2112,0.000264506
2113,0.000264506
2114,0.000264506
2115,0.000264506
2116,0.000264506
2117,0.000264506
2118,0.000264506
2119,0.000264506
2120,0.000264506
2121,0.000264506
2122,0.000264506
2123,0.000264506
2124,0.000264506
2125,0.000264506
2126,0.000264506
2127,0.000264506
2128,0.000264506
2129,0.000264506
2130,0.000264506
2131,0.000264506
2132,0.000264506
2133,0.000264506
2134,0.000264506
2135,0.000264506
2136,0.000264506
2137,0.000264506
2138,0.000264506
2139,0.000264506
2140,0.000264506
2141,0.000264506
2142,0.000264506
2143,0.000264506
2144,0.000264506
2145,0.000264506
2146,0.000264507
2147,0.000264507
2148,0.000264507
2149,0.000264507
2150,0.000264507
2151,0.000264507
2152,0.000264507
2153,0.000264507
2154,0.000264507
2155,0.000264507
2156,0.000264507
2157,0.000264507
2158,0.000264507
2159,0.000264507
2160,0.000264507
2161,0.000264507
2162,0.000264507
2163,0.000264507
2164,0.000264507
2165,0.000264507
2166,0.000264507
2167,0.000264507
2168,0.000264507
2169,0.000264507
2170,0.000264507
2171,0.000264507
2172,0.000264507
2173,0.000264507
2174,0.000264507
2175,0.000264508
2176,0.000264508
2177,0.000264508
2178,0.000264508
2179,0.000264508
2180,0.000264508
2181,0.000264508
2182,0.000264508
2183,0.000264508
2184,0.000264508
2185,0.000264508
2186,0.000264508
2187,0.000264508
2188,0.000264508
2189,0.000264508
2190,0.000264508
2191,0.000264508
2192,0.000264508
2193,0.000264508
2194,0.000264508
2195,0.000264508
2196,0.000264508
2197,0.000264508
2198,0.000264508
2199,0.000264509
2200,0.000264509
2201,0.000264509
2202,0.000264509
2203,0.000264509
2204,0.000264509
2205,0.000264509
2206,0.000264509
2207,0.000264509
2208,0.000264509
2209,0.000264509
2210,0.000264509
2211,0.000264509
2212,0.000264509
2213,0.000264509
2214,0.000264509
2215,0.000264509
2216,0.000264509
2217,0.000264509
2218,0.000264509
2219,0.000264509
2220,0.000264509
2221,0.00026451
2222,0.00026451
2223,0.00026451
2224,0.00026451
2225,0.00026451
2226,0.00026451
2227,0.00026451
2228,0.00026451
2229,0.00026451
2230,0.00026451
2231,0.00026451
2232,0.00026451
2233,0.00026451
2234,0.00026451
2235,0.00026451
2236,0.00026451
2237,0.00026451
2238,0.00026451
2239,0.00026451
2240,0.000264511
2241,0.000264511
2242,0.000264511
2243,0.000264511
2244,0.000264511
2245,0.000264511
2246,0.000264511
2247,0.000264511
2248,0.000264511
2249,0.000264511
2250,0.000264511
2251,0.000264511
2252,0.000264511
2253,0.000264511
2254,0.000264511
2255,0.000264511
2256,0.000264511
2257,0.000264511
2258,0.000264512
2259,0.000264512
2260,0.000264512
2261,0.000264512
2262,0.000264512
2263,0.000264512
2264,0.000264512
2265,0.000264512
2266,0.000264512
2267,0.000264512
2268,0.000264512
2269,0.000264512
2270,0.000264512
2271,0.000264512
2272,0.000264512
2273,0.000264512
2274,0.000264513
2275,0.000264513
2276,0.000264513
2277,0.000264513
2278,0.000264513
2279,0.000264513
2280,0.000264513
2281,0.000264513
2282,0.000264513
2283,0.000264513
2284,0.000264513
2285,0.000264513
2286,0.000264513
2287,0.000264513
2288,0.000264513
2289,0.000264513
2290,0.000264514
2291,0.000264514
2292,0.000264514
2293,0.000264514
2294,0.000264514
2295,0.000264514
2296,0.000264514
2297,0.000264514
2298,0.000264514
2299,0.000264514
2300,0.000264514
2301,0.000264514
2302,0.000264514
2303,0.000264514
2304,0.000264514
2305,0.000264515
2306,0.000264515
2307,0.000264515
2308,0.000264515
2309,0.000264515
2310,0.000264515
2311,0.000264515
2312,0.000264515
2313,0.000264515
2314,0.000264515
2315,0.000264515
2316,0.000264515
2317,0.000264515
2318,0.000264516
2319,0.000264516
2320,0.000264516
2321,0.000264516
2322,0.000264516
2323,0.000264516
2324,0.000264516
2325,0.000264516
2326,0.000264516
2327,0.000264516
2328,0.000264516
2329,0.000264516
2330,0.000264516
2331,0.000264516
2332,0.000264517
2333,0.000264517
2334,0.000264517
2335,0.000264517
2336,0.000264517
2337,0.000264517
2338,0.000264517
2339,0.000264517
2340,0.000264517
2341,0.000264517
2342,0.000264517
2343,0.000264517
2344,0.000264518
2345,0.000264518
2346,0.000264518
2347,0.000264518
2348,0.000264518
2349,0.000264518
2350,0.000264518
2351,0.000264518
2352,0.000264518
2353,0.000264518
2354,0.000264518
2355,0.000264518
2356,0.000264518
2357,0.000264519
2358,0.000264519
2359,0.000264519
2360,0.000264519
2361,0.000264519
2362,0.000264519
2363,0.000264519
2364,0.000264519
2365,0.000264519
2366,0.000264519
2367,0.000264519
2368,0.00026452
2369,0.00026452
2370,0.00026452
2371,0.00026452
2372,0.00026452
2373,0.00026452
2374,0.00026452
2375,0.00026452
2376,0.00026452
2377,0.00026452
2378,0.00026452
2379,0.00026452
2380,0.000264521
2381,0.000264521
2382,0.000264521
2383,0.000264521
2384,0.000264521
2385,0.000264521
2386,0.000264521
2387,0.000264521
2388,0.000264521
2389,0.000264521
2390,0.000264521
2391,0.000264522
2392,0.000264522
2393,0.000264522
2394,0.000264522
2395,0.000264522
2396,0.000264522
2397,0.000264522
2398,0.000264522
2399,0.000264522
2400,0.000264522
2401,0.000264522
2402,0.000264523
2403,0.000264523
2404,0.000264523
2405,0.000264523
2406,0.000264523
2407,0.000264523
2408,0.000264523
2409,0.000264523
2410,0.000264523
2411,0.000264523
2412,0.000264524
2413,0.000264524
2414,0.000264524
2415,0.000264524
2416,0.000264524
2417,0.000264524
2418,0.000264524
2419,0.000264524
2420,0.000264524
2421,0.000264524
2422,0.000264525
2423,0.000264525
2424,0.000264525
2425,0.000264525
2426,0.000264525
2427,0.000264525
2428,0.000264525
2429,0.000264525
2430,0.000264525
2431,0.000264525
2432,0.000264526
2433,0.000264526
2434,0.000264526
2435,0.000264526
2436,0.000264526
2437,0.000264526
2438,0.000264526
2439,0.000264526
2440,0.000264526
2441,0.000264526
2442,0.000264527
2443,0.000264527
2444,0.000264527
2445,0.000264527
2446,0.000264527
2447,0.000264527
2448,0.000264527
2449,0.000264527
2450,0.000264527
2451,0.000264528
2452,0.000264528
2453,0.000264528
2454,0.000264528
2455,0.000264528
2456,0.000264528
2457,0.000264528
2458,0.000264528
2459,0.000264528
2460,0.000264528
2461,0.000264529
2462,0.000264529
2463,0.000264529
2464,0.000264529
2465,0.000264529
2466,0.000264529
2467,0.000264529
2468,0.000264529
2469,0.000264529
2470,0.00026453
2471,0.00026453
2472,0.00026453
2473,0.00026453
2474,0.00026453
2475,0.00026453
2476,0.00026453
2477,0.00026453
2478,0.00026453
2479,0.000264531
2480,0.000264531
2481,0.000264531
2482,0.000264531
2483,0.000264531
2484,0.000264531
2485,0.000264531
2486,0.000264531
2487,0.000264532
2488,0.000264532
2489,0.000264532
2490,0.000264532
2491,0.000264532
2492,0.000264532
2493,0.000264532
2494,0.000264532
2495,0.000264532
2496,0.000264533
2497,0.000264533
2498,0.000264533
2499,0.000264533
2500,0.000264533
2501,0.000264533
2502,0.000264533
2503,0.000264533
2504,0.000264534
2505,0.000264534
2506,0.000264534
2507,0.000264534
2508,0.000264534
2509,0.000264534
2510,0.000264534
2511,0.000264534
2512,0.000264534
2513,0.000264535
2514,0.000264535
2515,0.000264535
2516,0.000264535
2517,0.000264535
2518,0.000264535
2519,0.000264535
2520,0.000264535
2521,0.000264536
2522,0.000264536
2523,0.000264536
2524,0.000264536
2525,0.000264536
2526,0.000264536
2527,0.000264536
2528,0.000264536
2529,0.000264537
2530,0.000264537
2531,0.000264537
2532,0.000264537
2533,0.000264537
2534,0.000264537
2535,0.000264537
2536,0.000264537
2537,0.000264538
2538,0.000264538
2539,0.000264538
2540,0.000264538
2541,0.000264538
2542,0.000264538
2543,0.000264538
2544,0.000264539
2545,0.000264539
2546,0.000264539
2547,0.000264539
2548,0.000264539
2549,0.000264539
2550,0.000264539
2551,0.000264539
2552,0.00026454
2553,0.00026454
2554,0.00026454
2555,0.00026454
2556,0.00026454
2557,0.00026454
2558,0.00026454
2559,0.000264541
2560,0.000264541
2561,0.000264541
2562,0.000264541
2563,0.000264541
2564,0.000264541
2565,0.000264541
2566,0.000264541
2567,0.000264542
2568,0.000264542
2569,0.000264542
2570,0.000264542
2571,0.000264542
2572,0.000264542
2573,0.000264542
2574,0.000264543
2575,0.000264543
2576,0.000264543
2577,0.000264543
2578,0.000264543
2579,0.000264543
2580,0.000264543
2581,0.000264544
2582,0.000264544
2583,0.000264544
2584,0.000264544
2585,0.000264544
2586,0.000264544
2587,0.000264544
2588,0.000264544
2589,0.000264545
2590,0.000264545
2591,0.000264545
2592,0.000264545
2593,0.000264545
2594,0.000264545
2595,0.000264545
2596,0.000264546
2597,0.000264546
2598,0.000264546
2599,0.000264546
2600,0.000264546
2601,0.000264546
2602,0.000264546
2603,0.000264547
2604,0.000264547
2605,0.000264547
2606,0.000264547
2607,0.000264547
2608,0.000264547
2609,0.000264548
2610,0.000264548
2611,0.000264548
2612,0.000264548
2613,0.000264548
2614,0.000264548
2615,0.000264548
2616,0.000264549
2617,0.000264549
2618,0.000264549
2619,0.000264549
2620,0.000264549
2621,0.000264549
2622,0.000264549
2623,0.00026455
2624,0.00026455
2625,0.00026455
2626,0.00026455
2627,0.00026455
2628,0.00026455
2629,0.00026455
2630,0.000264551
2631,0.000264551
2632,0.000264551
2633,0.000264551
2634,0.000264551
2635,0.000264551
2636,0.000264552
2637,0.000264552
2638,0.000264552
2639,0.000264552
2640,0.000264552
2641,0.000264552
2642,0.000264552
2643,0.000264553
2644,0.000264553
2645,0.000264553
2646,0.000264553
2647,0.000264553
2648,0.000264553
2649,0.000264554
2650,0.000264554
2651,0.000264554
2652,0.000264554
2653,0.000264554
2654,0.000264554
2655,0.000264555
2656,0.000264555
2657,0.000264555
2658,0.000264555
2659,0.000264555
2660,0.000264555
2661,0.000264555
2662,0.000264556
2663,0.000264556
2664,0.000264556
2665,0.000264556
2666,0.000264556
2667,0.000264556
2668,0.000264557
2669,0.000264557
2670,0.000264557
2671,0.000264557
2672,0.000264557
2673,0.000264557
2674,0.000264558
2675,0.000264558
2676,0.000264558
2677,0.000264558
2678,0.000264558
2679,0.000264558
2680,0.000264559
2681,0.000264559
2682,0.000264559
2683,0.000264559
2684,0.000264559
2685,0.000264559
2686,0.00026456
2687,0.00026456
2688,0.00026456
2689,0.00026456
2690,0.00026456
2691,0.00026456
2692,0.000264561
2693,0.000264561
2694,0.000264561
2695,0.000264561
2696,0.000264561
2697,0.000264561
2698,0.000264562
2699,0.000264562
2700,0.000264562
2701,0.000264562
2702,0.000264562
2703,0.000264562
2704,0.000264563
2705,0.000264563
2706,0.000264563
2707,0.000264563
2708,0.000264563
2709,0.000264563
2710,0.000264564
2711,0.000264564
2712,0.000264564
2713,0.000264564
2714,0.000264564
2715,0.000264564
2716,0.000264565
2717,0.000264565
2718,0.000264565
2719,0.000264565
2720,0.000264565
2721,0.000264565
2722,0.000264566
2723,0.000264566
2724,0.000264566
2725,0.000264566
2726,0.000264566
2727,0.000264567
2728,0.000264567
2729,0.000264567
2730,0.000264567
2731,0.000264567
2732,0.000264567
2733,0.000264568
2734,0.000264568
2735,0.000264568
2736,0.000264568
2737,0.000264568
2738,0.000264568
2739,0.000264569
2740,0.000264569
2741,0.000264569
2742,0.000264569
2743,0.000264569
2744,0.00026457
2745,0.00026457
2746,0.00026457
2747,0.00026457
2748,0.00026457
2749,0.00026457
2750,0.000264571
2751,0.000264571
2752,0.000264571
2753,0.000264571
2754,0.000264571
2755,0.000264572
2756,0.000264572
2757,0.000264572
2758,0.000264572
2759,0.000264572
2760,0.000264572
2761,0.000264573
2762,0.000264573
2763,0.000264573
2764,0.000264573
2765,0.000264573
2766,0.000264574
2767,0.000264574
2768,0.000264574
2769,0.000264574
2770,0.000264574
2771,0.000264574
2772,0.000264575
2773,0.000264575
2774,0.000264575
2775,0.000264575
2776,0.000264575
2777,0.000264576
2778,0.000264576
2779,0.000264576
2780,0.000264576
2781,0.000264576
2782,0.000264577
2783,0.000264577
2784,0.000264577
2785,0.000264577
2786,0.000264577
2787,0.000264578
2788,0.000264578
2789,0.000264578
2790,0.000264578
2791,0.000264578
2792,0.000264578
2793,0.000264579
2794,0.000264579
2795,0.000264579
2796,0.000264579
2797,0.000264579
2798,0.00026458
2799,0.00026458
2800,0.00026458
2801,0.00026458
2802,0.00026458
2803,0.000264581
2804,0.000264581
2805,0.000264581
2806,0.000264581
2807,0.000264581
2808,0.000264582
2809,0.000264582
2810,0.000264582
2811,0.000264582
2812,0.000264582
2813,0.000264583
2814,0.000264583
2815,0.000264583
2816,0.000264583
2817,0.000264583
2818,0.000264584
2819,0.000264584
2820,0.000264584
2821,0.000264584
2822,0.000264584
2823,0.000264585
2824,0.000264585
2825,0.000264585
2826,0.000264585
2827,0.000264585
2828,0.000264586
2829,0.000264586
2830,0.000264586
2831,0.000264586
2832,0.000264586
2833,0.000264587
2834,0.000264587
2835,0.000264587
2836,0.000264587
2837,0.000264587
2838,0.000264588
2839,0.000264588
2840,0.000264588
2841,0.000264588
2842,0.000264588
2843,0.000264589
2844,0.000264589
2845,0.000264589
2846,0.000264589
2847,0.000264589
2848,0.00026459
2849,0.00026459
2850,0.00026459
2851,0.00026459
2852,0.00026459
2853,0.000264591
2854,0.000264591
2855,0.000264591
2856,0.000264591
2857,0.000264591
2858,0.000264592
2859,0.000264592
2860,0.000264592
2861,0.000264592
2862,0.000264593
2863,0.000264593
2864,0.000264593
2865,0.000264593
2866,0.000264593
2867,0.000264594
2868,0.000264594
2869,0.000264594
2870,0.000264594
2871,0.000264594
2872,0.000264595
2873,0.000264595
2874,0.000264595
2875,0.000264595
2876,0.000264595
2877,0.000264596
2878,0.000264596
2879,0.000264596
2880,0.000264596
2881,0.000264597
2882,0.000264597
2883,0.000264597
2884,0.000264597
2885,0.000264597
2886,0.000264598
2887,0.000264598
2888,0.000264598
2889,0.000264598
2890,0.000264598
2891,0.000264599
2892,0.000264599
2893,0.000264599
2894,0.000264599
2895,0.0002646
2896,0.0002646
2897,0.0002646
2898,0.0002646
2899,0.0002646
2900,0.000264601
2901,0.000264601
2902,0.000264601
2903,0.000264601
2904,0.000264602
2905,0.000264602
2906,0.000264602
2907,0.000264602
2908,0.000264602
2909,0.000264603
2910,0.000264603
2911,0.000264603
2912,0.000264603
2913,0.000264604
2914,0.000264604
2915,0.000264604
2916,0.000264604
2917,0.000264604
2918,0.000264605
2919,0.000264605
2920,0.000264605
2921,0.000264605
2922,0.000264606
2923,0.000264606
2924,0.000264606
2925,0.000264606
2926,0.000264606
2927,0.000264607
2928,0.000264607
2929,0.000264607
2930,0.000264607
2931,0.000264608
2932,0.000264608
2933,0.000264608
2934,0.000264608
2935,0.000264608
2936,0.000264609
2937,0.000264609
2938,0.000264609
2939,0.000264609
2940,0.00026461
2941,0.00026461
2942,0.00026461
2943,0.00026461
2944,0.000264611
2945,0.000264611
2946,0.000264611
2947,0.000264611
2948,0.000264611
2949,0.000264612
2950,0.000264612
2951,0.000264612
2952,0.000264612
2953,0.000264613
2954,0.000264613
2955,0.000264613
2956,0.000264613
2957,0.000264614
2958,0.000264614
2959,0.000264614
2960,0.000264614
2961,0.000264614
2962,0.000264615
2963,0.000264615
2964,0.000264615
2965,0.000264615
2966,0.000264616
2967,0.000264616
2968,0.000264616
2969,0.000264616
2970,0.000264617
2971,0.000264617
2972,0.000264617
2973,0.000264617
2974,0.000264618
2975,0.000264618
2976,0.000264618
2977,0.000264618
2978,0.000264618
2979,0.000264619
2980,0.000264619
2981,0.000264619
2982,0.000264619
2983,0.00026462
2984,0.00026462
2985,0.00026462
2986,0.00026462
2987,0.000264621
2988,0.000264621
2989,0.000264621
2990,0.000264621
2991,0.000264622
2992,0.000264622
2993,0.000264622
2994,0.000264622
2995,0.000264623
2996,0.000264623
2997,0.000264623
2998,0.000264623
2999,0.000264624
3000,0.000264624
3001,0.000264624
3002,0.000264624
3003,0.000264625
3004,0.000264625
3005,0.000264625
3006,0.000264625
3007,0.000264626
3008,0.000264626
3009,0.000264626
3010,0.000264626
3011,0.000264627
3012,0.000264627
3013,0.000264627
3014,0.000264627
3015,0.000264627
3016,0.000264628
3017,0.000264628
3018,0.000264628
3019,0.000264628
3020,0.000264629
3021,0.000264629
3022,0.000264629
3023,0.000264629
3024,0.00026463
3025,0.00026463
3026,0.00026463
3027,0.00026463
3028,0.000264631
3029,0.000264631
3030,0.000264631
3031,0.000264631
3032,0.000264632
3033,0.000264632
3034,0.000264632
3035,0.000264632
3036,0.000264633
3037,0.000264633
3038,0.000264633
3039,0.000264634
3040,0.000264634
3041,0.000264634
3042,0.000264634
3043,0.000264635
3044,0.000264635
3045,0.000264635
3046,0.000264635
3047,0.000264636
3048,0.000264636
3049,0.000264636
3050,0.000264636
3051,0.000264637
3052,0.000264637
3053,0.000264637
3054,0.000264637
3055,0.000264638
3056,0.000264638
3057,0.000264638
3058,0.000264638
3059,0.000264639
3060,0.000264639
3061,0.000264639
3062,0.000264639
3063,0.00026464
3064,0.00026464
3065,0.00026464
3066,0.00026464
3067,0.000264641
3068,0.000264641
3069,0.000264641
3070,0.000264641
3071,0.000264642
3072,0.000264642
3073,0.000264642
3074,0.000264643
3075,0.000264643
3076,0.000264643
3077,0.000264643
3078,0.000264644
3079,0.000264644
3080,0.000264644
3081,0.000264644
3082,0.000264645
3083,0.000264645
3084,0.000264645
3085,0.000264645
3086,0.000264646
3087,0.000264646
3088,0.000264646
3089,0.000264647
3090,0.000264647
3091,0.000264647
3092,0.000264647
3093,0.000264648
3094,0.000264648
3095,0.000264648
3096,0.000264648
3097,0.000264649
3098,0.000264649
3099,0.000264649
3100,0.000264649
3101,0.00026465
3102,0.00026465
3103,0.00026465
3104,0.000264651
3105,0.000264651
3106,0.000264651
3107,0.000264651
3108,0.000264652
3109,0.000264652
3110,0.000264652
3111,0.000264652
3112,0.000264653
3113,0.000264653
3114,0.000264653
3115,0.000264654
3116,0.000264654
3117,0.000264654
3118,0.000264654
3119,0.000264655
3120,0.000264655
3121,0.000264655
3122,0.000264655
3123,0.000264656
3124,0.000264656
3125,0.000264656
3126,0.000264657
3127,0.000264657
3128,0.000264657
3129,0.000264657
3130,0.000264658
3131,0.000264658
3132,0.000264658
3133,0.000264658
3134,0.000264659
3135,0.000264659
3136,0.000264659
3137,0.00026466
3138,0.00026466
3139,0.00026466
3140,0.00026466
3141,0.000264661
3142,0.000264661
3143,0.000264661
3144,0.000264662
3145,0.000264662
3146,0.000264662
3147,0.000264662
3148,0.000264663
3149,0.000264663
3150,0.000264663
3151,0.000264663
3152,0.000264664
3153,0.000264664
3154,0.000264664
3155,0.000264665
3156,0.000264665
3157,0.000264665
3158,0.000264665
3159,0.000264666
3160,0.000264666
3161,0.000264666
3162,0.000264667
3163,0.000264667
3164,0.000264667
3165,0.000264667
3166,0.000264668
3167,0.000264668
3168,0.000264668
3169,0.000264669
3170,0.000264669
3171,0.000264669
3172,0.000264669
3173,0.00026467
3174,0.00026467
3175,0.00026467
3176,0.000264671
3177,0.000264671
3178,0.000264671
3179,0.000264671
3180,0.000264672
3181,0.000264672
3182,0.000264672
3183,0.000264673
3184,0.000264673
3185,0.000264673
3186,0.000264673
3187,0.000264674
3188,0.000264674
3189,0.000264674
3190,0.000264675
3191,0.000264675
3192,0.000264675
3193,0.000264676
3194,0.000264676
3195,0.000264676
3196,0.000264676
3197,0.000264677
3198,0.000264677
3199,0.000264677
3200,0.000264678
3201,0.000264678
3202,0.000264678
3203,0.000264678
3204,0.000264679
3205,0.000264679
3206,0.000264679
3207,0.00026468
3208,0.00026468
3209,0.00026468
3210,0.000264681
3211,0.000264681
3212,0.000264681
3213,0.000264681
3214,0.000264682
3215,0.000264682
3216,0.000264682
3217,0.000264683
3218,0.000264683
3219,0.000264683
